figure,panel,series,seed,x,value,detail
3,B,no_plasticity,717,31,0.022728245705366135,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,32,0.021554548958582536,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,33,0.016919203516509797,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,34,0.02020270678286369,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,35,0.0024437655508518217,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,36,-0.0032291715033352375,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,37,0.0011318091141140978,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,38,0.006102552976120602,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,39,-0.00212182193284943,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,40,0.0031908107921481133,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,41,0.008831702368824105,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,42,0.012970585582984818,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,43,0.01946626800824614,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,44,0.02724607032723725,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,45,0.03629156276583671,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,46,0.029630098225814954,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,47,0.04006559258470169,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,48,0.05262215156108141,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,49,0.044999981129711326,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,50,0.05159575119614601,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,51,0.0509748003549046,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,52,0.07085669692605734,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,53,0.09594533166715077,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,54,0.09321378171443939,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,55,0.08594945073127747,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,56,0.07912671193480492,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,57,0.060154433051745095,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,58,0.022015653550624847,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,59,0.1426694244146347,seed mean across valid load-memory diagonal
3,C,no_plasticity,717,60,0.0,threshold=0.77777778
3,B,no_plasticity,718,0,0.05638760114088655,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,1,0.05508220281009957,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,2,0.05785262029104192,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,3,0.060766770618787984,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,4,0.05714441034277635,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,5,0.05636325719004327,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,6,0.05535139816088809,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,7,0.058345111157253104,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,8,0.0540468179477522,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,9,0.05718642162779967,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,10,0.05621594335883856,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,11,0.05450437472639035,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,12,0.05349892420539012,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,13,0.05280319042503834,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,14,0.05168149551457685,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,15,0.053335286966628495,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,16,0.05310970405116677,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,17,0.044487252441603085,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,18,0.048105097375810146,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,19,0.04611304052537534,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,20,0.049926978861913086,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,21,0.040323110488362804,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,22,0.044177806642102566,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,23,0.048244054001328106,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,24,0.052543064320666924,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,25,0.055892599427274293,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,26,0.05353126537931316,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,27,0.05843826445440451,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,28,0.056914522021543235,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,29,0.05434489893096109,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,30,0.052396632917225364,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,31,0.05643954918045422,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,32,0.062252497233982594,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,33,0.06063994151298647,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,34,0.05764699490884176,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,35,0.06382391892373562,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,36,0.06913648755289614,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,37,0.05686074584398581,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,38,0.054368125020780346,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,39,0.06223507181164764,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,40,0.056629350315779446,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,41,0.041227227272955996,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,42,0.021316011229323015,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,43,0.021205778507625356,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,44,0.029272825457155704,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,45,0.038615233202775316,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,46,0.031786413597209115,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,47,0.025688394331015073,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,48,0.033373539025584854,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,49,0.04346387968821959,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,50,0.05693555250763893,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,51,0.05741534878810247,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,52,0.02130171936005354,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,53,0.002829414393220629,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,54,0.015070665627717972,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,55,0.032127545773983,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,56,0.006559917703270912,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,57,0.04401731491088867,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,58,0.0011377260088920593,seed mean across valid load-memory diagonal
3,B,no_plasticity,718,59,0.1104598343372345,seed mean across valid load-memory diagonal
3,C,no_plasticity,718,60,0.0,threshold=0.77777778
3,B,no_plasticity,719,0,0.027265343225250642,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,1,0.028064273455637997,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,2,0.02378727267656861,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,3,0.02439163386691035,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,4,0.018638771526249393,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,5,0.020674174177375708,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,6,0.02169927771858595,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,7,0.023559564513699064,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,8,0.026096320890176754,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,9,0.028773621564694478,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,10,0.03132226388901472,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,11,0.03247199838562888,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,12,0.030433685906852286,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,13,0.032261672647709544,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,14,0.02696625613000082,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,15,0.02103866520855162,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,16,0.02004307813265107,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,17,0.018082004300383633,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,18,0.021097491539659955,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,19,0.02397778866494574,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,20,0.02698012124747038,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,21,0.03051568663273102,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,22,0.034048611396237424,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,23,0.030975167010281537,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,24,0.034909713392456375,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,25,0.025999644611563,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,26,0.027359795263584924,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,27,0.03140325234694914,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,28,0.030345040373504162,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,29,0.03481608869567994,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,30,0.028674417237440745,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,31,0.017502138840741123,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,32,0.02183339691587857,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,33,0.017099943977815134,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,34,0.021541990339756012,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,35,0.02654435157775879,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,36,0.032162539660930634,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,37,0.0276480284721955,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,38,0.016667550937695938,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,39,0.018659622718890507,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,40,0.024148779548704626,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,41,0.03125256907783056,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,42,0.03843726197050677,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,43,0.04592246759463759,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,44,0.04189722356386483,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,45,0.05208227708935738,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,46,0.05778676989887442,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,47,0.07042614743113518,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,48,0.06767761489997308,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,49,0.06344008818268776,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,50,0.03765676133334637,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,51,0.05384768504235479,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,52,0.023156797047704458,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,53,0.04164491859929902,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,54,0.06580340924362342,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,55,0.056281571835279466,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,56,0.0946404142305255,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,57,0.07671679928898811,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,58,0.054246218875050545,seed mean across valid load-memory diagonal
3,B,no_plasticity,719,59,0.13593022525310516,seed mean across valid load-memory diagonal
3,C,no_plasticity,719,60,0.0,threshold=0.77777778
3,D-mask,aligned,900,0.0,1.0,identity accuracy
